Name,NbsId,MetricDate,Mentions
Nine Inch Nails,339,8/20/2018 0:00,67
Nine Inch Nails,339,8/22/2018 0:00,42
Nine Inch Nails,339,8/23/2018 0:00,96
Nine Inch Nails,339,8/25/2018 0:00,158
Nine Inch Nails,339,8/26/2018 0:00,189
Nine Inch Nails,339,8/27/2018 0:00,84
Nine Inch Nails,339,8/28/2018 0:00,103
Nine Inch Nails,339,8/29/2018 0:00,75
Nine Inch Nails,339,8/30/2018 0:00,56
Nine Inch Nails,339,8/31/2018 0:00,31
Nine Inch Nails,339,9/1/2018 0:00,95
Nine Inch Nails,339,9/2/2018 0:00,43
Nine Inch Nails,339,9/3/2018 0:00,83
Nine Inch Nails,339,9/4/2018 0:00,83
Nine Inch Nails,339,9/5/2018 0:00,292
Nine Inch Nails,339,9/6/2018 0:00,169
Nine Inch Nails,339,9/7/2018 0:00,62
Nine Inch Nails,339,9/9/2018 0:00,39
Nine Inch Nails,339,9/10/2018 0:00,85
Nine Inch Nails,339,9/11/2018 0:00,64
Nine Inch Nails,339,9/12/2018 0:00,100
Nine Inch Nails,339,9/13/2018 0:00,205
Nine Inch Nails,339,9/14/2018 0:00,679
Nine Inch Nails,339,9/15/2018 0:00,277
Nine Inch Nails,339,9/16/2018 0:00,224
Nine Inch Nails,339,9/17/2018 0:00,313
Nine Inch Nails,339,9/18/2018 0:00,286
Nine Inch Nails,339,9/19/2018 0:00,546
Nine Inch Nails,339,9/20/2018 0:00,418
Nine Inch Nails,339,9/21/2018 0:00,200
Nine Inch Nails,339,9/22/2018 0:00,115
Nine Inch Nails,339,9/23/2018 0:00,186
Nine Inch Nails,339,9/24/2018 0:00,143
Nine Inch Nails,339,9/25/2018 0:00,157
Nine Inch Nails,339,9/26/2018 0:00,182
Nine Inch Nails,339,9/27/2018 0:00,319
Nine Inch Nails,339,9/28/2018 0:00,141
Nine Inch Nails,339,9/29/2018 0:00,118
Nine Inch Nails,339,9/30/2018 0:00,235
Nine Inch Nails,339,10/1/2018 0:00,86
Nine Inch Nails,339,10/2/2018 0:00,57
Nine Inch Nails,339,10/3/2018 0:00,60
Nine Inch Nails,339,10/4/2018 0:00,100
Nine Inch Nails,339,10/5/2018 0:00,121
Nine Inch Nails,339,10/6/2018 0:00,72
Nine Inch Nails,339,10/7/2018 0:00,25
Nine Inch Nails,339,10/8/2018 0:00,77
Nine Inch Nails,339,10/9/2018 0:00,198
Nine Inch Nails,339,10/10/2018 0:00,209
Nine Inch Nails,339,10/11/2018 0:00,172
Nine Inch Nails,339,10/12/2018 0:00,142
Nine Inch Nails,339,10/13/2018 0:00,142
Nine Inch Nails,339,10/14/2018 0:00,267
Nine Inch Nails,339,10/15/2018 0:00,206
Nine Inch Nails,339,10/16/2018 0:00,162
